Date,Return,Open-Close,Open-Low,Open-High,Close-MA 20D,RSI 14D,Normalized Volume,Realized Volatility 30D,VIX,VIX Move,VIX Open-Close
1995-01-31,0.0040767602809594905,0.0040767602809594905,-0.0007043969028538433,0.005378730328515102,0.010445578721162141,0.6480036623007439,2.0948627608909116,0.056539870854216016,11.96,-0.02446982055464919,-0.013201320132013028
1995-02-01,-4.2555587446924115e-05,-4.2555587446924115e-05,-0.0024021171905370675,0.0049529929331471045,0.00935215671147449,0.647348013331196,1.6101491255394718,0.055994005730904024,11.73,-0.019230769230769273,-0.0008517887563883608
1995-02-02,0.005080814265486566,0.005080814265486566,-0.0009565943999565452,0.005080814265486566,0.013127233899141943,0.6879443946525667,0.14299670276338206,0.05666852389464263,11.13,-0.051150895140664954,-0.039689387402933485
1995-02-03,0.012394477227626766,0.012415912289893694,0.0,0.015081020802658829,0.02371339107230419,0.7604045336212172,2.310583106648981,0.06430127666050771,10.98,-0.013477088948787075,0.03977272727272729
1995-02-06,0.005202174932023462,0.005223132044235745,-0.0005850534665389207,0.006915420558809782,0.026808795912129924,0.7831629522483661,0.16998588897214836,0.06513608360394638,11.22,0.021857923497267784,-0.001779359430604921
1995-02-07,-0.0006859063676090127,-0.0006859063676090127,-0.0030137027783898596,0.00037409484638262214,0.024014198579986434,0.7727406938779706,-0.12061538261739338,0.06536431744734005,11.17,-0.004456327985739805,0.014532243415077195
1995-02-08,0.0007903413023453432,0.0007903413023453432,-0.0008527360115336835,0.0037229009534864854,0.02269659759206588,0.7764326171799096,-0.12883753916670784,0.0641338568851388,11.42,0.022381378692927445,0.011514614703277415
1995-02-09,-0.0020781811671972683,-0.0020781811671972683,-0.0026600677376500403,0.0016833225890673376,0.018563395871401323,0.742285399580892,-0.027921741438761177,0.06334292469837423,11.63,0.01838879159369533,0.01838879159369533
1995-02-10,0.0026447635200868014,0.0026447635200868014,-0.00137446218632431,0.003686018019175785,0.019582241513500742,0.756936155652916,-0.8316400129106701,0.06340989412661331,11.28,-0.03009458297506462,-0.019130434782608785
1995-02-13,0.0003946392297422552,0.0003946392297422552,-0.0008100029229636263,0.0029078096335526382,0.01866116339476398,0.7591364972249479,-1.8343266629284583,0.061281882137115454,11.41,0.01152482269503552,-0.028109028960817684
1995-02-14,0.0018685643334608315,0.0018685643334608315,-0.001577865689748159,0.0026783100094880385,0.019217357159277526,0.7697640989339157,-0.7653441916713056,0.06100737200927105,11.43,0.0017528483786151128,0.007048458149779835
1995-02-15,0.0041239686032279455,0.0041239686032279455,-0.0016164107748355416,0.006196292766253331,0.021820243339343737,0.7916174298010883,1.2079213729439482,0.06120051004573687,11.52,0.007874015748031482,0.0026109660574411553
1995-02-16,0.001403376372166587,0.0013620666227591727,-0.0031162498064893907,0.0013620666227591727,0.021286804564341066,0.7986222902413096,0.7186585073115728,0.06075203688521604,11.61,0.0078125,-0.0008605851979345269
1995-02-17,-0.006697992649317808,-0.006554659464759194,-0.006554659464759194,0.00014429970290796845,0.012614344568022684,0.6809651766494786,0.34970202329235944,0.06548108023299302,11.71,0.008613264427218104,0.02360139860139876
1995-02-21,0.001556113447815921,0.0015976532437558255,-2.0769788880103945e-05,0.0027181200692656393,0.012392749812381032,0.6923068179575158,-0.7328905191451784,0.06538385748778701,12.05,0.029035012809564442,0.0
1995-02-22,0.0048682590220658906,0.004826650056482862,-0.0006006918962730978,0.007063852323483832,0.01527613997385413,0.72521798122873,0.11826958796260022,0.06608325276870668,11.39,-0.05477178423236517,0.03263825929283781
1995-02-23,0.0037932607117472372,0.0037932607117472372,0.0,0.008493609047240058,0.017055010920424607,0.747849270117171,1.4870343038575125,0.06616087401802265,11.15,-0.021071115013169495,0.03240740740740744
1995-02-24,0.0024644821222443714,0.002649804817902668,-0.0023006346984419945,0.002999038615929317,0.0174585803630829,0.7615880049982618,-0.8558645047499924,0.06595760804941912,10.84,-0.0278026905829597,-0.010045662100456543
1995-02-27,-0.008809463301595821,-0.009114021031540132,-0.010404327399247792,0.0,0.007086715689829992,0.629543402801547,-1.2181422616051443,0.06895755762448103,12.51,0.15405904059040587,0.14455626715462033
1995-02-28,0.00739963418449241,0.00739963418449241,-8.269568666496863e-05,0.007502953669841217,0.012549122699459403,0.6797674307164604,-0.43544475537915317,0.06902017283993449,11.75,-0.06075139888089531,-0.047039740470397384
1995-03-01,-0.0035700792926585123,-0.0035700792926585123,-0.005067814120073844,0.0009027103273751003,0.007340620519477703,0.6350348396893084,0.6661843599177643,0.07042347907000043,11.65,-0.008510638297872353,0.013925152306353272
1995-03-02,-0.0010707073127236288,-0.0010707073127236288,-0.0050653598896163166,0.00012353958764799167,0.0047271744120604975,0.621818686590504,-0.12843636506803635,0.0705087118418097,12.02,0.03175965665236036,0.030874785591766596
1995-03-03,0.0005977943994619483,0.0005977943994619483,-0.004246280334690877,0.0005977943994619483,0.004014677259172483,0.6264925129837127,-0.13829221924313614,0.06738059551855896,11.45,-0.04742096505823634,-0.002613240418118612
1995-03-06,0.0004325985628450546,0.0004325985628450546,-0.008034328819483516,0.0005768179978191679,0.003724471495625936,0.6300556036860762,-0.8819108631893664,0.06505098673769275,12.17,0.06288209606986905,-0.001640689089417502
1995-03-07,-0.007227745328462487,-0.007227745328462487,-0.01221092794709,0.0,-0.0036310992226279426,0.5377531979102548,0.5263397757794339,0.06970120086279732,14.22,0.16844700082169273,0.14769975786924938
1995-03-08,0.002115697358704205,0.002115697358704205,-0.0011407699446276398,0.00406536136299418,-0.0017634250207817503,0.558158185789959,0.35264542330196746,0.06967854836194931,13.72,-0.035161744022503494,0.03860711582134746
1995-03-09,4.1373099679997694e-05,4.1373099679997694e-05,-0.0022561306581074803,0.0012418242773784005,-0.0019252483978271506,0.5585685551162514,-0.3965756600886355,0.06944910968142749,13.36,-0.026239067055393694,0.02062643239113826
1995-03-10,0.013266832823355834,0.013266832823355834,0.0,0.014922574178966919,0.010337202918642818,0.6657675233401539,1.1273761377165938,0.07787301447815274,12.38,-0.07335329341317354,-0.0670685757347399
1995-03-13,0.000980413410006875,0.000980413410006875,-0.0004493759765801242,0.003492844691362018,0.010432135340534332,0.6721046053223053,-1.4428878190054086,0.07738569230982487,12.15,-0.018578352180937063,0.003303055326176807
1995-03-14,0.005795382245780134,0.005795382245780134,0.0,0.007427842238820759,0.015111676826338627,0.7074184600721805,0.23340974885076943,0.07667753781806061,12.1,-0.004115226337448652,0.03595890410958913
1995-03-15,-0.002049158979209653,-0.002049158979209653,-0.004179488196773495,0.0,0.01205920264352156,0.679550215409678,-0.59596091236867,0.07708448475851097,12.42,0.026446280991735627,0.012224938875305735
1995-03-16,0.0071765450193488345,0.007197041974475349,-0.00018296704599762847,0.007867922498504765,0.018183688310608792,0.7210032903136637,0.14853607411403474,0.07865318816316334,11.95,-0.03784219001610312,-0.026079869600652006
1995-03-17,0.00022200803195726593,0.00018165230460720494,-0.0009688170009521935,0.0025029166936203495,0.017332942820531994,0.722200488915469,2.039962125253454,0.07811869305438987,11.8,-0.012552301255229992,-0.020746887966805017
1995-03-20,0.0012512633471180035,0.0012512633471180035,-0.0005045205149131204,0.002199701372692653,0.01712638686882273,0.7292522358413592,-0.7785522161610104,0.07106938133935031,11.34,-0.03898305084745768,-0.045454545454545525
1995-03-21,-0.0021566653921273327,-0.0021767348847332446,-0.004252715963955045,0.006127195478712322,0.013649581651700826,0.6964377016313759,0.9911804993839785,0.07067352738114109,11.53,0.016754850088183337,0.01585903083700435
1995-03-22,0.0012119619276391713,0.0012119619276391713,-0.0028278707661641977,0.0012119619276391713,0.013777966017144871,0.7044851585968477,-0.48881154142325045,0.07050297830717465,11.29,-0.020815264527320076,-0.0061619718309859906
1995-03-23,0.0005648899321251122,0.0005648899321251122,-0.0029858796400499266,0.0022191699541040943,0.013413776549697776,0.7083658468315183,-0.3405399350825362,0.07051251623033426,11.43,0.01240035429583708,0.0035118525021948788
1995-03-24,0.01012196567907342,0.009877626002089857,0.0,0.009877626002089857,0.022328284759679295,0.7673264786629175,0.7158036976046855,0.07460564519500872,11.19,-0.02099737532808399,-0.003561887800534347
1995-03-27,0.004451386301671967,0.004451386301671967,-7.986106936574977e-05,0.004451386301671967,0.024851437599230364,0.7876582085419256,-0.9736245738311708,0.07504501716681368,11.83,0.05719392314566574,-0.011695906432748537
1995-03-28,0.0013910611750937996,0.001410981929644839,-0.0027027862131489,0.0014308750117018043,0.02455451851288415,0.7937243286591369,-0.407480226155463,0.07497486015121069,11.33,-0.042265426880811474,-0.0156385751520417
1995-03-29,-0.0015479242097390378,-0.0015875892589325424,-0.005873991751940921,0.008394151632949765,0.021154969891376885,0.7674510448656292,1.412442771456253,0.07548786060298464,12.51,0.10414827890556033,0.07106164383561642
1995-03-30,-0.0017888257452379763,-0.0018880536905127032,-0.004312683474640977,0.0029612078651437557,0.01756350942295626,0.7370865420853706,0.7740721889934062,0.0755812093404128,12.62,0.008792965627497873,0.002382843526608447
1995-03-31,-0.0030066703775105674,-0.0024505139958939104,-0.012431744780524556,0.0005578336033875697,0.012935020424224675,0.6878262795144469,0.49458101377671293,0.07655572379148304,13.37,0.059429477020602306,-0.016911764705882404
1995-04-03,0.0022767969892576456,0.0022967724634286313,-0.0009986019333269036,0.002416600701020233,0.013578339503106607,0.7039606087929778,-1.1008737206764305,0.07298924845294476,13.5,0.00972326103216159,0.07827476038338665
1995-04-04,0.006754974513241363,0.006754974513241363,0.0,0.006794866910891262,0.018048143382396686,0.7459183389293904,-0.13778077795667584,0.07464803671965824,12.62,-0.06518518518518523,0.031045751633986818
1995-04-05,0.0006531885965717077,0.0005937775971887049,-0.004156146309334918,0.0005937775971887049,0.016416224931689483,0.749613831891385,-0.5606835699061318,0.07400778207408869,12.96,0.02694136291600646,-0.0015408320493065508
1995-04-06,0.0010087228137329873,0.0008899432303270949,-0.0012459802499259487,0.002907266154033028,0.015102752921819729,0.7555273678277724,-0.354611309771513,0.0736616532136828,12.81,-0.01157407407407407,0.09300341296928316
1995-04-07,0.0006718819331616999,0.000572991123100941,-0.0050184912471252785,0.0020943176447323353,0.014071103756640557,0.7596000183092531,-0.5462697573265549,0.07359825584187892,12.85,0.0031225604996096834,-0.02207001522070018
1995-04-10,0.0011650349213194744,0.0014023741197481954,-0.0033379479361156372,0.0014023741197481954,0.013531491030662313,0.7668528510832414,-2.0858590194277125,0.06716090465319376,12.79,-0.0046692607003890885,-0.03834586466165424
1995-04-11,-0.0029190962127159104,-0.0033711675611380887,-0.0038442966612313167,0.003174071508045051,0.009297758965427727,0.7091244113671922,-0.6099243143674309,0.06602837125144598,12.73,-0.004691164972634776,0.011119936457506086
1995-04-12,0.003244147732566205,0.003125095457782834,-0.0010284796062302037,0.003125095457782834,0.011028900386164775,0.7331656285102457,-0.07005176475172276,0.06466581657431707,12.04,-0.054202670856245194,-0.020341741253051215
1995-04-13,0.00406175039374812,0.004022179049184116,-3.941126583961729e-05,0.005205120348567238,0.013739032634344284,0.7599204266239385,-0.817768988717908,0.06463523981250112,11.48,-0.046511627906976605,0.02317290552584672
1995-04-17,-0.006087634139850473,-0.006087634139850473,-0.007462282108113949,0.005498532960580116,0.006504807258754797,0.6540675832565248,0.1343489035248736,0.06835602254974377,12.33,0.0740418118466899,0.07310704960835501
1995-04-18,-0.0015016102433997869,-0.0020930790329395377,-0.0045613372666101215,0.0024090220106689486,0.0040719420078798585,0.6307292030337328,0.41136397464403157,0.06882278935922266,12.96,0.051094890510948954,0.06142506142506132
1995-04-19,-0.0008904011010785196,-0.0008904011010785196,-0.008271153889933713,0.0010289886719530017,0.002197262858499638,0.6166778044636887,1.352696107639928,0.06426904073173348,13.09,0.010030864197530853,-0.0015255530129671957
1995-04-20,0.0007327814118549547,0.0007327814118549547,-0.0029311791212363048,0.0031291827602801803,0.0019750498591690757,0.6240998321854516,1.0393196436423355,0.0642881139866629,12.1,-0.0756302521008404,-0.004934210526315819
1995-04-21,0.00633295917790444,0.005656280228069077,0.0,0.005656280228069077,0.007068408493915435,0.6814968428855356,1.8411447538321046,0.06561726245512463,11.86,-0.01983471074380172,0.0579839429081177
1995-04-24,0.008653120192198882,0.008653120192198882,-0.0020649138048911553,0.008908788941941692,0.014585092408686107,0.7399298233157334,-0.19222724488582688,0.05964899277848451,11.92,0.005059021922428464,0.011884550084889645
1995-04-25,-0.0015403672851770356,-0.0013650780350642489,-0.002886078460672681,0.0014430382552974574,0.012131296397493552,0.7147901802039032,0.46718363406504504,0.06030532737841692,12.41,0.041107382550335636,0.0402347024308467
1995-04-26,0.0010935306116868215,0.0013085861307562396,-0.002968786557721481,0.002050797907201307,0.012361716134712042,0.7220110165667195,0.43340638159974876,0.05890165041402302,12.28,-0.010475423045930743,-0.03912363067292646
1995-04-27,0.001736072732169358,0.0016578427542537355,-0.0020870040471152596,0.0017943884893063533,0.013075966210212897,0.7335447259459409,0.3976271166940654,0.05803642281029398,11.93,-0.028501628664495127,0.0101608806096527
1995-04-28,0.002258853134273542,0.002083184659980253,-0.005334516237018527,0.003212294509414404,0.014115018817654423,0.748184317328395,-0.47498433126234035,0.055511072492888024,11.75,-0.015088013411567402,0.018197573656845822
1995-05-01,-0.0008743019967852872,-0.0009713264245215791,-0.0026032072693447095,0.0016317623429993322,0.01187766480887964,0.7314334382523413,-1.1404249386365972,0.05578301981155072,12.14,0.03319148936170224,0.08296164139161455
1995-05-02,0.001166676366688657,0.0012251424936369215,-0.0023334909411543148,0.0018474477120140609,0.01176319568995532,0.7398049080841603,-0.9600077904797942,0.05578346406289257,11.88,-0.021416803953871466,-0.02463054187192104
1995-05-03,0.010915579310363244,0.010778138922663105,-0.0001359563454287338,0.01089465573235704,0.02127789235637989,0.8019934534964439,1.79789299798952,0.061443065979987804,11.69,-0.015993265993266115,-0.009322033898305215
1995-05-04,0.00011527436655689449,0.00011527436655689449,-0.0019981133568286458,0.009452897688783546,0.019897703452704363,0.8025302165154742,2.608840406240624,0.061597216087027604,12.64,0.08126603934987187,0.10296684118673638
1995-05-05,-0.0008068217961156865,-0.00120980316850694,-0.00474310321651461,0.0030724455112818294,0.017675082432572653,0.7864604529200497,0.10615408249338729,0.061932732654902255,12.06,-0.04588607594936711,0.012594458438287104
1995-05-08,0.0073829636178472935,0.007441009823478062,-0.0018266299115172746,0.009729079077303693,0.023432378602943116,0.8216530671589188,-1.17184454636321,0.059099648229431215,12.22,0.013266998341625147,0.07475813544415133
1995-05-09,-0.00076346282770412,-0.00076346282770412,-0.004141621323926037,0.003874280316753076,0.02100075698315851,0.8068447723173656,0.6128720216098461,0.05877099121123778,12.75,0.04337152209492623,0.039967373572593834
1995-05-10,0.001527975787027458,0.001183783961198115,-0.004219576587993656,0.0012602322003327782,0.02068681052545962,0.8140672422418421,1.0919515132231454,0.0587735748161014,13.08,0.025882352941176467,0.010819165378670892
1995-05-11,1.908993875643361e-05,7.624587321686249e-05,-0.003108738670591804,0.0010680258269477605,0.01900046697581348,0.8141607374805842,0.026833192710496355,0.05827923850647845,12.98,-0.007645259938837912,-0.023325808878856158
1995-05-12,0.002250306103040778,0.002250306103040778,-0.002040557259573972,0.005110881678117352,0.01967660986719988,0.8253118639481902,0.5984672345763362,0.05753798206201558,11.84,-0.08782742681047773,0.05714285714285716
1995-05-15,0.004167066977461387,0.004167066977461387,-0.0010464998811873238,0.004167066977461387,0.021783609624394407,0.8439813111231267,-0.5753366461524195,0.05637741969751073,12.38,0.045608108108108114,0.02398676592224991
1995-05-16,0.0008527153684145805,0.0008527153684145805,-0.002444343851979114,0.0025391803262815316,0.0204006846352085,0.8475712998608537,0.7157653718373109,0.05641509013040216,12.2,-0.014539579967689953,0.00577081615828523
1995-05-17,-0.0021204396065036546,-0.0021204396065036546,-0.005320049583218078,0.0004354133912589653,0.0160630601679852,0.7983752718733117,0.2022930062375854,0.05537681440184464,12.36,0.013114754098360715,0.006514657980456029
1995-05-18,-0.01421061699684234,-0.013855124375046213,-0.013855124375046213,0.0,0.00024645434233594443,0.5626661856727948,0.2792229401516542,0.07155206458623323,13.13,0.062297734627831725,0.10428931875525649
1995-05-19,-0.0007506351038130132,-0.0007506351038130132,-0.004830843985287436,0.0,-0.0015327198670691544,0.5533725113733137,0.30784496784498777,0.07171491149791512,12.81,-0.02437166793602441,0.00628436763550666
1995-05-22,0.00859034646818957,0.00859034646818957,0.0,0.009919345480770447,0.006003606299239017,0.6289128664340063,-1.5060302467728062,0.07512296401828313,11.68,-0.08821233411397356,-0.04418985270049103
1995-05-23,0.009433787403015481,0.009433787403015481,0.0,0.009433787403015481,0.013888049395526014,0.6907682778397006,0.5081492217866688,0.07888787221392794,11.55,-0.011130136986301276,0.03680430879712748
1995-05-24,3.7757049850872804e-05,3.7757049850872804e-05,-0.005713350320171506,0.006280757922812796,0.01237771164059187,0.690990286842369,1.2641639419489392,0.07794015760136296,11.26,-0.02510822510822519,0.0942662779397474
1995-05-25,-3.775562430985424e-05,0.0004164354563698236,-0.006586255905769334,0.0012680186353124512,0.010883602815796145,0.6904564713948789,-0.19232282750851987,0.07788268498143107,11.63,0.03285968028419184,-0.011054421768707412
1995-05-26,-0.00934562278451756,-0.00934562278451756,-0.011502330141389572,0.0,0.0005809195996706595,0.5725485937611805,-1.6258013586127964,0.08338750542351925,12.2,0.04901117798796206,0.04901117798796206
1995-05-30,-0.00013369043596189734,-0.00013369043596189734,-0.00433499264004622,0.0036856543713248424,-0.00044287912254215023,0.5710463008589406,-1.718614385637564,0.08076874841433036,12.52,0.02622950819672143,0.03215169002473206
1995-05-31,0.0187555038029652,0.018522077100888046,-0.0029215752624424107,0.018541074618115605,0.0165053856835522,0.6928189515681671,0.3066040904391352,0.09507615731528592,12.85,0.02635782747603832,0.028823058446757255
1995-06-01,0.0001686651592651689,0.0001686651592651689,-0.006280532150857332,0.0015185563621196163,0.015418056651726797,0.6936611660926975,0.003765824424422504,0.0948632797790187,12.21,-0.049805447470817055,0.004111842105263275
1995-06-02,-0.0018369229383292662,-0.0018369229383292662,-0.007385334446481484,0.006410585135814939,0.01239952901971697,0.6720499068165623,0.5573811003036773,0.09541784230326242,12.98,0.06306306306306309,0.016444792482380732
1995-06-05,0.005802643972833588,0.005802643972833588,-7.518919691285042e-05,0.009802576293354459,0.0167779194545572,0.7034774275776676,-0.17223967448445976,0.09520952293938857,13.45,0.036209553158705665,-0.0037037037037037646
1995-06-06,-9.333084809548531e-05,-9.333084809548531e-05,-0.0008587771109236364,0.0027820221560279634,0.015565784488514423,0.7023116486364376,-0.10088316935326924,0.0930492828407282,13.0,-0.03345724907063197,0.0030864197530864335
1995-06-07,-0.004518687432031099,-0.004518687432031099,-0.007263588996663239,0.0,0.010060249343052385,0.6464548537335966,-0.44334863123779217,0.09427574033942424,12.84,-0.012307692307692353,-0.02874432677760974
1995-06-08,-0.0014631121727992635,-0.0014631121727992635,-0.0027760227076319977,0.0008065443624767354,0.007819613382443302,0.6290105329681285,-1.4235405815110258,0.09462893439969151,12.89,0.003894080996884819,-0.009223674096848544
1995-06-09,-0.00828397520205748,-0.00828397520205748,-0.011928198152111769,0.0,-0.0008667747540481718,0.5401381955748181,-0.3552242845633546,0.09857775976255649,12.76,-0.010085337470907785,0.01109350237717921
1995-06-12,0.005568820299394428,0.005568820299394428,0.0,0.008713065845690426,0.004190748725260152,0.5828109505481956,-1.334355605679689,0.09942565017555631,11.91,-0.06661442006269591,-0.007499999999999951
1995-06-13,0.00973851520363822,0.00973851520363822,0.0,0.010077559805628633,0.013173779271123287,0.6448724098606704,-0.03115795789132661,0.10235499878223678,11.29,-0.05205709487825361,-0.005286343612334821
1995-06-14,0.0007834773051054178,0.0007834773051054178,-0.004141350712986047,0.0008021490712168955,0.013174781408631597,0.6493912830081087,-0.30863118397899425,0.1023687533830351,11.29,0.0,-0.07154605263157898
1995-06-15,0.0012116689379433332,0.001192989531501265,-0.0017148487069359453,0.0048278166875865836,0.013440640295515616,0.656667454827486,-0.14925203808322338,0.09830639545376563,11.23,-0.005314437555358653,-0.04180887372013653
1995-06-16,0.005045468471156056,0.004316211711108409,-0.000725595789369482,0.00459520744553199,0.01661179811637603,0.6858989992767726,2.9362775444108533,0.0989276886527483,10.75,-0.042742653606411385,0.037644787644787625
1995-06-19,0.009984539262847258,0.009984539262847258,0.0,0.009984539262847258,0.02425176635313986,0.7341385612302702,-0.4679663402099319,0.10189430756443717,11.21,0.04279069767441879,0.0575471698113208
1995-06-20,-0.0004401727977055847,-0.0004401727977055847,-0.0032830382143137493,0.0004035637205226372,0.02175380851429498,0.7288243748929997,1.1488589573749803,0.1005445797288992,11.16,-0.004460303300624524,-0.00888099467140313
1995-06-21,-0.0018349297895310368,-0.0018349297895310368,-0.001981643435782554,0.0017432071541416683,0.01840971252926593,0.7058854066413973,1.5117969295841507,0.10078622901933583,11.32,0.014336917562723928,-0.01736111111111105
1995-06-22,0.013033617523939167,0.013033617523939167,0.0,0.013033617523939167,0.029518792719124276,0.7629557643464114,1.992952563080185,0.10637817944888668,11.44,0.010600706713780772,0.04761904761904767
1995-06-23,-0.0024678987836840305,-0.0024678987836840305,-0.00515365917927757,0.0,0.024955972939726845,0.7339163638148762,-0.5914189201179946,0.10695804221481961,11.12,-0.027972027972028024,-0.027121609798775204
1995-06-26,-0.010150837308183558,-0.010150837308183558,-0.010278189907187207,0.0001454512321044099,0.01261843287245168,0.6280325349020061,-1.1604909840348612,0.11220908094973128,11.8,0.06115107913669071,0.07468123861566478
1995-06-27,-0.003124275420172795,-0.003087596343228416,-0.003528667094760296,0.00544011703810221,0.007687273425045493,0.59937027714778,0.09538513720399784,0.11251355104383864,12.37,0.04830508474576267,0.04388185654008425
1995-06-28,0.00424015454469906,0.00424015454469906,-0.0031525211033085476,0.007189912155171063,0.010896157387752847,0.6244224249531947,0.6357715484472802,0.11291837320209065,11.74,-0.05092966855295056,-0.04552845528455285
1995-06-29,-0.0015787363126221754,-0.0015787363126221754,-0.007232945027185633,0.0027904100303053347,0.008329049238807062,0.6091489487197149,-0.7391319766546586,0.11279694273478148,11.59,-0.0127768313458263,0.0
1995-06-30,0.0016180429295422627,0.0016180429295422627,-0.0006618953119487125,0.005424112429662564,0.008815925612395636,0.6194235836381456,-0.7350085181169115,0.10307259381657803,11.38,-0.018119068162208762,0.028003613369466995
1995-07-03,0.004295597980725097,0.004295597980725097,-0.000587438274437857,0.00431386140431389,0.012072634704008545,0.6460273482820622,-3.791813184091346,0.103110859702474,11.57,0.016695957820738183,0.01848591549295775
1995-07-05,0.0003107038907876891,0.0003107038907876891,-0.001480557056471321,0.005282408483750389,0.011291729161877706,0.6479443402836169,0.4008724923208986,0.10112266785305199,12.1,0.04580812445980986,0.02023608768971341
1995-07-06,0.012297591413631848,0.012297591413631848,-0.001224249877128769,0.012297591413631848,0.02175886681125827,0.7139709238592509,1.4328760047047744,0.10339257080681144,11.52,-0.04793388429752066,-0.06720647773279353
1995-07-07,0.004296115530896039,0.0044592361310313855,-0.001534637954809015,0.004820333786445197,0.023880481511095786,0.7328225116188207,2.04545923082942,0.10357488977305697,11.77,0.02170138888888884,0.0008503401360544505
1995-07-10,0.001473851946311333,0.001473851946311333,-0.001078374113255287,0.003792413356151547,0.02263718381707225,0.739173653284783,1.0694459135961771,0.1034435245485444,12.19,0.035683942225998244,0.08936550491510276
1995-07-11,-0.004325226567866602,-0.003592082861865742,-0.0053522771018786885,0.0007363284935639758,0.015985743427572308,0.6875226641930983,0.507598113689332,0.09970804824069465,12.25,0.004922067268252617,0.023391812865497075
